ID,Temperature1,Temperature2,Speed,Time,Num,Y1,Y2,Y3,T1,T2,A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,K1,L1,M1,A2,B2,C2,D2,E2,F2,G2,H2,I2,J2,K2,L2,M2
1188,25,300,13.90111345,60,-1,5.1,23.53,9,1,Cu2ZnSnS4,0.1,0.05,0.05,0.2,9.118,0,0,0,0,0,0,0,0,CuAc,ZnAc2,SnAc4,S,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1189,235,235,0,60,-1,19.8,32.82,0,1,Cu2ZnSnS4,0.5,0.25,0.25,1,18.236,0,0,0,0,0,0,0,0,CuAc2,ZnCl2,SnCl4,S,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1190,235,235,0,60,-1,12.9,9.3,9,1,Cu2ZnSnS4-2,0.5,0.25,0.25,1,18.236,0,0,0,0,0,0,0,0,CuAc2,ZnCl2,SnCl4,DT,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1191,170,170,0,2,513,5.2,23.07,0,1,Cu2ZnSnS4,0.6,0.39,0.4125,13.2,314.554,0,0,0,0,0,0,0,0,CuAc2,ZnCl2,SnCl2,TTA,FA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1192,25,240,15,1,-1,6.7,21.34,0,1,Cu2ZnSnS4,0.2,0.125,0.1,0.4,30.394,0,0,0,0,0,0,0,0,Cu(acac)2,ZnAc2,SnCl2,TTA,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1193,25,240,15,5,-1,6.95,24.74,0,1,Cu2ZnSnS4,0.2,0.125,0.1,0.4,30.394,0,0,0,0,0,0,0,0,Cu(acac)2,ZnAc2,SnCl2,TTA,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1194,25,240,15,30,-1,6.98,22.49,0,1,Cu2ZnSnS4,0.2,0.125,0.1,0.4,30.394,0,0,0,0,0,0,0,0,Cu(acac)2,ZnAc2,SnCl2,TTA,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1195,25,240,15,120,-1,11.72,33.96,0,1,Cu2ZnSnS4,0.2,0.125,0.1,0.4,30.394,0,0,0,0,0,0,0,0,Cu(acac)2,ZnAc2,SnCl2,TTA,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1196,140,140,0,0.5,784,9.4,6.38,9,1,Cu2ZnSnS4,2,1,1,4,31.25,60.787,0,0,0,0,0,0,0,Cu(acac)2,ZnAc2,SnCl4,(TMS)2S,ODE,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1197,170,170,0,0.5,1412,9.5,16.84,9,1,Cu2ZnSnS4-2,2,1,1,4,31.25,60.787,0,0,0,0,0,0,0,Cu(acac)2,ZnAc2,SnCl4,(TMS)2S,ODE,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1198,190,190,0,0.5,1366,9.6,18.75,9,1,Cu2ZnSnS4-2,2,1,1,4,31.25,60.787,0,0,0,0,0,0,0,Cu(acac)2,ZnAc2,SnCl4,(TMS)2S,ODE,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1199,100,230,0,180,-1,6,33.33,9,1,Cu2ZnSnS4-2,1,0.5,0.5,3,46.875,0,0,0,0,0,0,0,0,CuOA2,ZnAc2,SnOct2,DT,ODE,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1200,170,230,0,30,-1,3.4,20.58,9,1,Cu2ZnSnS4,1,0.5,0.5,3,2,46.875,6.0787,0,0,0,0,0,0,CuOA2,ZnAc2,SnOct2,DT,S,ODE,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1201,150,180,0,60,-1,3,30,9,1,Cu2ZnSnS4,1,0.5,0.5,2,2,133.2653061,6.0787,0,0,0,0,0,0,CuOA2,ZnAc2,SnOct2,DT,S,DCB,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1202,25,250,13.90111345,30,75,12.09,7.89,7,1,Cu2ZnSnS4-2,0.1,0.05,0.05,11.437,16.363,0,0,0,0,0,0,0,0,Cu(S2CNEt2)2,Zn(S2CNEt2)2,Sn(S2CNEt2)4,TOA,HDT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1203,25,250,13.90111345,120,28,12.88,15.31,7,1,Cu2ZnSnS4-2,0.1,0.05,0.05,11.437,16.363,0,0,0,0,0,0,0,0,Cu(S2CNEt2)2,Zn(S2CNEt2)2,Sn(S2CNEt2)4,TOA,HDT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1204,100,240,0,120,-1,17,11.76,0,1,Cu2ZnSnSe4-1,3,1.5,1.5,6,91.181,0,0,0,0,0,0,0,0,CuAc2,ZnCl2,SnCl2,Se,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1205,295,295,0,5,207,21,10,6,1,Cu2ZnSnSe4-1,0.5,0.25,0.25,1,39.60625,3,1.009,0,0,0,0,0,0,CuCl,ZnCl2,SnCl4,Se,ODE,HDA,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1206,25,250,0,120,160,37.69,5.04,2,1,Cu2ZnSnSe4-1,0.6,0.3,0.3,1.2,36.472,1.2,0,0,0,0,0,0,0,CuCl2,ZnCl2,SnCl2,Se,OLA,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1207,25,230,0,90,15,22.72,25.82,0,1,Cu2ZnSnSe4-1,1,0.5,0.5,2,45.59,0,0,0,0,0,0,0,0,CuAc,ZnI2,SnAc4,Se,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1208,25,280,0,30,168,13.67,22.26,0,1,Cu2ZnSnSe4-1,0.5,0.5,0.5,2,45.59,0,0,0,0,0,0,0,0,CuAc,ZnAc2,SnCl2,Se,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1209,180,180,0,30,-1,3.4,13.64,0,1,Cu2ZnSnSe4-1,0.5,0.25,0.25,1,31.913,6.263,0,0,0,0,0,0,0,CuCl2,ZnCl2,SnCl2,Se,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1210,280,280,0,120,33,64.34,25.64,0,1,Cu2ZnSnSe4-1,0.5,0.25,0.25,1,37.5,25.207,0,0,0,0,0,0,0,CuCl2,ZnAc2,SnCl4,Se(SiEt3)2,ODE,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1211,160,220,0,30,561,22.68,10.44,1,1,CuTe,2.5,2.5,2.5,15.625,151.968,6.166,10,0,0,0,0,0,0,Cu(acac)2,LiN(SiMe3)2,Te,ODE,OLA,TOP,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1212,160,160,0,30,329,5.56,13.46,1,1,Cu1.4Te,0.6,0.2,2.242,18.905,12.525,0,0,0,0,0,0,0,0,Cu(acac)2,Te,TOP,OA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1213,160,210,0,40,198,5.3,7.54,9,1,Cu2S,2,20.876,62.5,9.3,0,0,0,0,0,0,0,0,0,CuAc,DT,ODE,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1214,145,145,0,30,120,10.5,7.62,9,1,Cu7S4,1.3125,0.1875,2,30.394,6.302,10.346,0,0,0,0,0,0,0,CuAc2,InCl3,S,OLA,OA,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1215,145,145,0,30,120,3.6,13.88,0,1,Cu7S4,1.2,0.3,2,30.394,6.302,10.346,0,0,0,0,0,0,0,CuAc2,InCl3,S,OLA,OA,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1216,145,145,0,30,120,6.9,8.69,9,1,Cu7S4,1,0.5,2,30.394,6.302,10.346,0,0,0,0,0,0,0,CuAc2,InCl3,S,OLA,OA,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1217,140,132,0,2,100,2.8,28.57,0,1,Cu31S16,0.5,0.5,45.59,0,0,0,0,0,0,0,0,0,0,CuCl,S,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1218,115,100,0,3,100,6.8,11.76,9,1,Cu31S16,0.5,0.5,45.59,0,0,0,0,0,0,0,0,0,0,CuCl,S,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1219,125,107,0,1.5,100,8.8,13.63,9,1,Cu31S16,0.5,0.5,45.59,0,0,0,0,0,0,0,0,0,0,CuCl,S,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1220,125,107,0,3,100,11.5,12.17,9,1,Cu31S16,0.5,0.5,45.59,0,0,0,0,0,0,0,0,0,0,CuCl,S,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1221,140,133,0,2,100,13.5,11.11,9,1,CuS,0.5,0.5,30.394,15.754,0,0,0,0,0,0,0,0,0,CuCl,S,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1222,110,182,0,60,195,9.21,17.74,10,1,CuS,1,1,88.84353741,6,0.5,0,0,0,0,0,0,0,0,Cu(acac)2,S,DCB,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1223,180,180,0,15,-1,5,11,9,1,Cu1.8S,1,1,54.6875,21.276,17.33,0,0,0,0,0,0,0,0,CuCl,S,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1224,180,180,0,30,-1,6,16.66,9,1,Cu1.8S,20,20,250,24.315,31.509,0,0,0,0,0,0,0,0,CuCl,S,ODE,OLA,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1225,180,180,0,40,84,19.3,12.6,9,1,Cu7S4,0.5,10,44.862,0,0,0,0,0,0,0,0,0,0,CuCl2,TBDS,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1226,190,190,0,60,261,36.74,21,4,1,Cu7S4,0.5,10,44.862,0,0,0,0,0,0,0,0,0,0,CuCl2,TBDS,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1227,200,200,0,50,64,32.06,13.45,9,1,Cu31S16,2,10,44.862,0,0,0,0,0,0,0,0,0,0,CuCl2,TBDS,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1228,200,200,0,60,241,66.44,5.36,4,1,Cu31S16,2,10,44.862,0,0,0,0,0,0,0,0,0,0,CuCl2,TBDS,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1229,200,200,0,60,77,78.06,12.26,4,1,Cu31S16,5,10,44.862,0,0,0,0,0,0,0,0,0,0,CuCl2,TBDS,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1230,200,200,0,40,282,82.09,8.98,6,1,Cu31S16,8,10,44.862,0,0,0,0,0,0,0,0,0,0,CuCl2,TBDS,OLA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1231,180,180,0,30,-1,3.3,9.09,9,1,FeTe2,0.2,0.1,19.756,6.263,0,0,0,0,0,0,0,0,0,FeCl2,Te,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1232,150,240,0,120,-1,4.16,19.64,10,1,AgInS2-1,0.404,0.4,0.817,11.6,62.627,0,0,0,0,0,0,0,0,AgAc,InAc3,S,DODA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1233,150,180,0,60,-1,7,24.28,9,1,AgInS2-1,0.17,0.59,1.5,46.875,3.0394,1,0,0,0,0,0,0,0,AgNO3,InCl3,S,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1234,150,180,0,60,-1,4.5,22.22,0,1,AgInS2-1,0.17,0.59,1,1.5,46.875,3.0394,1,0,0,0,0,0,0,AgNO3,InCl3,ZnSA2,S,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1235,150,180,0,60,-1,4.6,19.56,0,1,AgInS2-1,0.17,0.59,0.612,0.442,46.875,3.0394,1,0,0,0,0,0,0,AgNO3,InCl3,ZnSA2,S,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1236,260,260,0,0.5,-1,4.4,9.1,0,1,AgInSe2-1,0.1875,0.3125,1.6,1,16.815,0,0,0,0,0,0,0,0,AgI,InI3,LiN(SiMe3)2,Se,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1237,88,88,0,2.5,-1,2.64,8.6,0,1,AgInSe2-2,0.25,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1238,88,88,0,2.5,-1,2.46,7.38,0,1,AgInSe2-2,0.5,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1239,88,88,0,2.5,-1,2.22,8.83,0,1,AgInSe2-2,0.75,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1240,88,88,0,2.5,-1,2.19,7.45,0,1,AgInSe2-2,1,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1241,88,88,0,2.5,-1,2.12,7.59,0,1,AgInSe2-2,1.25,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1242,88,88,0,2.5,-1,2.03,7.88,0,1,AgInSe2-2,1.5,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1243,88,130,0,2.5,-1,3.45,12.7,0,1,AgInSe2-2,0.25,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1244,88,160,0,2.5,-1,4.53,5.59,0,1,AgInSe2-2,0.25,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1245,88,200,0,2.5,-1,6.65,16.62,0,1,AgInSe2-2,0.25,0.25,0.5,18.75,10.638,2.0876,0,0,0,0,0,0,0,AgNO3,InCl3,Se,ODE,OLA,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1246,170,170,0,0.5,200,10.6,28.3,0,1,AgInTe2,0.025,0.05,0.11,16.09375,0.112,1.0438,0,0,0,0,0,0,0,Ag2O,InAc3,Te,ODE,TOP,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1247,170,170,0,3,200,15,40,0,1,AgInTe2,0.025,0.05,0.11,16.09375,0.112,1.0438,0,0,0,0,0,0,0,Ag2O,InAc3,Te,ODE,TOP,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1248,170,170,0,120,200,10.7,28.03,0,1,AgInTe2,0.025,0.05,0.11,16.09375,0.112,1.0438,0,0,0,0,0,0,0,Ag2O,InAc3,Te,ODE,TOP,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1249,200,200,0,0.2,200,13,30.77,0,1,AgInTe2,0.025,0.05,0.11,16.09375,0.112,1.0438,0,0,0,0,0,0,0,Ag2O,InAc3,Te,ODE,TOP,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1250,200,200,0,30,200,10.3,19.41,0,1,AgInTe2,0.025,0.05,0.11,16.09375,0.112,1.0438,0,0,0,0,0,0,0,Ag2O,InAc3,Te,ODE,TOP,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1251,200,200,0,230,200,12.8,15.62,0,1,AgInTe2,0.025,0.05,0.11,16.09375,0.112,1.0438,0,0,0,0,0,0,0,Ag2O,InAc3,Te,ODE,TOP,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1252,170,170,0,120,200,11,18.18,0,1,AgInTe2,0.025,0.05,0.025,0.11,16.09375,0.112,1.0438,0,0,0,0,0,0,Ag2O,InAc3,ZnAc2,Te,ODE,TOP,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1253,170,170,0,120,200,9,22.22,9,1,AgInTe2,0.025,0.05,0.05,0.11,16.09375,0.112,1.0438,0,0,0,0,0,0,Ag2O,InAc3,ZnAc2,Te,ODE,TOP,DT,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1254,240,240,0,0.1667,75,4.34,12.23,0,1,AgInTe2,0.075,0.25,3.2,1,18.609,0,0,0,0,0,0,0,0,AgI,InI3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1255,240,240,0,0.333,75,4.91,15.62,0,1,AgInTe2,0.075,0.25,3.2,1,18.609,0,0,0,0,0,0,0,0,AgI,InI3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1256,240,240,0,1,75,6.49,3.9,0,1,AgInTe2,0.075,0.25,3.2,1,18.609,0,0,0,0,0,0,0,0,AgI,InI3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1257,240,240,0,0.1667,75,4.41,10.13,0,1,AgInTe2,0.075,0.25,1.6,1,18.609,0,0,0,0,0,0,0,0,AgI,InI3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1258,240,240,0,0.333,75,5.19,11.99,0,1,AgInTe2,0.075,0.25,1.6,1,18.609,0,0,0,0,0,0,0,0,AgI,InI3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1259,240,240,0,1,75,8.22,38.62,0,1,AgInTe2,0.075,0.25,1.6,1,18.609,0,0,0,0,0,0,0,0,AgI,InI3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1260,260,260,0,2,75,5.23,19.1,0,1,CuInTe2,0.25,0.25,1.6,1,20.179,0,0,0,0,0,0,0,0,CuCl,InCl3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1261,260,260,0,2,75,5.43,8.06,9,1,CuInTe2,0.25,0.25,2.4,1,20.179,0,0,0,0,0,0,0,0,CuCl,InCl3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1262,260,260,0,1,75,4.87,8.1,9,1,CuInTe2,0.25,0.25,2.4,1,20.179,0,0,0,0,0,0,0,0,CuCl,InCl3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1263,260,260,0,3,75,5.61,5.82,9,1,CuInTe2,0.25,0.25,2.4,1,20.179,0,0,0,0,0,0,0,0,CuCl,InCl3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1264,260,260,0,5,75,6.38,12.13,9,1,CuInTe2,0.25,0.25,2.4,1,20.179,0,0,0,0,0,0,0,0,CuCl,InCl3,LiN(SiMe3)2,Te,TOP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1265,320,320,0,1,-1,7.2,33.33,0,1,CuInTe2,0.2,0.2,0.8,24.80144085,6.0787,14.576,0,0,0,0,0,0,0,Cu(acac)2,In(acac)3,Te,PL,OLA,DOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1266,170,220,0,8,-1,4.47,10.96,0,1,CuInS2-1,0.14,0.2,0.08,1,30.394,5.747,0,0,0,0,0,0,0,CuI,InAc3,ZnAc2,S,OLA,DPP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1267,170,220,0,8,-1,4.67,10.06,0,1,CuInS2-1,0.14,0.2,0.08,0.6,0.4,31.002,4.597,0,0,0,0,0,0,CuI,InAc3,ZnAc2,S,Se,OLA,DPP,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1268,145,145,0,30,130,13.53,59.79,0,1,CuInS2-3,0.5,1,2,30.394,10.346,6.302,0,0,0,0,0,0,0,CuAc2,InAc3,S,OLA,TOPO,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1269,145,145,0,30,120,9.1,8.79,9,1,CuInS2-3,0.75,0.75,2,30.394,10.346,6.302,0,0,0,0,0,0,0,CuAc2,InCl3,S,OLA,TOPO,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1270,145,145,0,30,120,8.69,10.25,10,1,CuInS2-3,0.5,1,2,30.394,10.346,6.302,0,0,0,0,0,0,0,CuAc2,InCl3,S,OLA,TOPO,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1271,145,145,0,30,120,14.5,11.72,9,1,CuInS2-3,0.3,1.2,2,30.394,10.346,6.302,0,0,0,0,0,0,0,CuAc2,InCl3,S,OLA,TOPO,OA,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1272,100,220,0,960,200,6.91,5.37,10,1,CuInS2-2,0.1,0.1,2.0876,12.5,0,0,0,0,0,0,0,0,0,CuI,InAc3,DT,ODE,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1273,150,285,0,30,54,23.84,11.84,7,1,CuInS2-3,1,1,1.0438,7.436,30.394,3.5,0,0,0,0,0,0,0,Cu(acac)2,In(acac)3,DT,t-DT,OLA,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1274,150,285,0,30,162,22.73,14.65,5,1,CuInS2-3,1,0.75,0.25,1.0438,7.436,30.394,3.5,0,0,0,0,0,0,Cu(acac)2,In(acac)3,Ga(acac)3,DT,t-DT,OLA,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
1275,150,285,0,30,182,19.3,20.07,5,1,CuInS2-3,1,0.5,0.5,1.0438,7.436,30.394,3.5,0,0,0,0,0,0,Cu(acac)2,In(acac)3,Ga(acac)3,DT,t-DT,OLA,TOPO,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder,PlaceHolder
