ID,Temperature1,Temperature2,Speed,Time,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,Y1,Y2,Y3,Num,scaleplate
849,100,100,0,3,1,HgTe,1.26,HgCl2,0.315,Te,140.72,OLA,1.41,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.24,8.82,triangle,100,
850,110,110,0,3,1,HgTe,1.26,HgCl2,0.315,Te,140.72,OLA,1.41,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.43,8.66,triangle,98,
851,100,100,0,1,1,HgTe,0.1,HgCl2,0.05,(TMS)2Te,12.16,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.8,8.33,sphere,,
852,100,100,0,1,1,HgTe,0.2,HgCl2,0.1,(TMS)2Te,12.16,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.9,10.17,sphere,,
853,100,100,0,1,1,HgTe,0.4,HgCl2,0.2,(TMS)2Te,12.16,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.1,7.04,sphere,,
854,120,120,0,1,1,HgTe,0.1,HgCl2,0.05,(TMS)2Te,12.16,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8,11.25,sphere,,
855,120,120,0,10,1,HgTe,0.1,HgCl2,0.05,(TMS)2Te,12.16,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.6,11.45,sphere,,
856,120,120,0,10,1,HgTe,0.2,HgCl2,0.05,(TMS)2Te,12.16,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.5,8.69,sphere,,
857,70,70,0,5,1,HgTe,0.5,HgCl2,0.25,(TMS)2Te,63.83,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.6,10.71,sphere,,
858,80,80,0,5,1,HgTe,0.5,HgCl2,0.25,(TMS)2Te,63.83,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.6,10.52,sphere,,
859,90,90,0,5,1,HgTe,0.5,HgCl2,0.25,(TMS)2Te,63.83,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.1,9.87,sphere,,
860,100,100,0,5,1,HgTe,0.5,HgCl2,0.25,(TMS)2Te,63.83,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.9,10.11,sphere,,
861,110,110,0,5,1,HgTe,0.5,HgCl2,0.25,(TMS)2Te,63.83,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10,11,sphere,,
862,120,120,0,5,1,HgTe,0.5,HgCl2,0.375,(TMS)2Te,63.83,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13,8.46,sphere,,
863,180,180,0,3,1,HgTe,0.1,HgCl2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.88,17.26,sphere,259,
864,220,220,0,3,1,HgTe,0.1,HgCl2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.54,21.53,sphere,213,
865,250,250,0,3,1,HgTe,0.1,HgCl2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,76.36,34.19,Irregular shape,281,
866,300,300,0,3,1,HgTe,0.1,HgCl2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,198.83,33.89,Irregular shape,197,
867,180,180,0,3,1,HgTe,0.1,HgBr2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.61,17.49,triangle,203,
868,220,220,0,3,1,HgTe,0.1,HgBr2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,21.11,20.28,sphere,180,
869,250,250,0,3,1,HgTe,0.1,HgBr2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,59.6,32.65,Irregular shape,222,
870,300,300,0,3,1,HgTe,0.1,HgBr2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,155.7,26.48,Irregular shape,246,
871,180,180,0,3,1,HgTe,0.1,HgI2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.13,16.41,triangle,279,
872,220,220,0,3,1,HgTe,0.1,HgI2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,17.48,30.12,Irregular shape,227,
873,250,250,0,3,1,HgTe,0.1,HgI2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,26.33,28.61,Irregular shape,315,
874,300,300,0,3,1,HgTe,0.1,HgI2,0.1,Te,30.09,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,52.92,25.9,Irregular shape,438,
875,100,100,0,1,1,HgTe,0.3,HgCl2,0.1,Te,15.197,OLA,0.224,TOP,0.096,DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.91,6.27,Irregular shape,148,0.689655172
876,97,97,0,10,1,HgTe,0.15,HgCl2,0.15,Te,14.954,OLA,0.336,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.68,22.81,triangle,67,0.223214286
877,180,180,0,30,1,SnS,1,SnCl2,1,TTA,15.625,ODE,21.276,OLA,2.0876,DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.7,6.03,sphere,,
878,80,150,,30,1,SnS,1,SnCl2,1,TTA,15.625,ODE,21.276,OLA,4.175,DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.3,15.87,rod,87,0.216450216
879,80,180,,30,1,SnS,1,SnCl2,1,TTA,15.625,ODE,21.276,OLA,4.175,DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,81.34,32.21,Irregular shape,41,0.862068966
880,100,100,0,5,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,7.598,OLA,6.726,TOP,7.1,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.5,18.94,sphere,,
881,100,100,0,8,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,7.598,OLA,6.726,TOP,7.1,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,10.4,18.26,sphere,,
882,100,100,0,10,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,7.598,OLA,6.726,TOP,7.1,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.9,15.96,sphere,,
883,100,100,0,15,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,7.598,OLA,6.726,TOP,7.1,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.2,13.38,sphere,,
884,100,100,0,5,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.6,17.39,sphere,,
885,100,100,0,10,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.8,14.58,sphere,,
886,100,100,0,15,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.1,15.68,sphere,,
887,100,100,0,20,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.2,12.9,sphere,,
888,120,120,0,15,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.8,13.79,sphere,,
889,120,120,0,20,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.4,14.06,sphere,,
890,120,120,0,60,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8,12.5,sphere,,
891,120,120,0,90,1,SnS-2,1,SnCl2,0.5,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.1,11.45,sphere,,
892,120,120,0,60,1,SnS-2,2,SnCl2,1,TTA,12.5,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.5,14.11,sphere,,
893,100,100,0,60,1,SnS,2,SnCl2,1,TTA,15.625,ODE,15.2,OLA,13.4,TOP,14.2,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.27,20.4,sphere,3770,
894,100,100,0,60,1,SnS,2,Sn[N(SiMe3)2]2,1,TTA,15.625,ODE,15.2,OLA,13.4,TOP,14.2,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.81,40.51,Irregular shape,2613,
895,100,100,0,60,1,SnS,2,SnCl2,1,(TMS)2S,15.625,ODE,15.2,OLA,13.4,TOP,14.2,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.21,26.46,sphere,4319,
896,100,100,0,60,1,SnS,2,Sn[N(SiMe3)2]2,1,S,15.625,ODE,15.2,OLA,13.4,TOP,14.2,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.06,28.41,sphere,1016,
897,100,100,0,60,1,SnS,2,SnCl2,1,S,15.625,ODE,15.2,OLA,13.4,TOP,14.2,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.86,44.55,Irregular shape,1260,
898,220,216,0,22,1,SnS,0.25,SnCl2,8.35,DT,31.25,ODE,6.0787,OLA,3.15,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,100.09,25.35,cube,17,0.653594771
899,200,193,0,45,1,SnS,0.25,SnCl2,11.484,OT,31.25,ODE,3.0393,OLA,1.575,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,72.76,20.4,rhombus,32,0.869565217
900,320,280,0,60,1,CoP2,0.5,Co(acac)2,6.7262,TOP,18.75,ODE,18.236,OLA,1.575,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18,11.11,sphere,,
901,30,30,0,30,1,HgS,0.3,HgCl2,0.3,TTA,31.305,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.4,20.31,sphere,,
902,90,90,0,31,1,HgS,0.59,HgCl2,0.086,(TMS)2S,0.625,ODE,12.157,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.7,22.8,sphere,200,
903,90,90,0,16,1,HgS,0.59,HgCl2,0.094,(TMS)2S,0.625,ODE,24.315,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.4,13.63,sphere,170,
904,100,95,0,5,1,SnSe,13.2,SnCl2,6.6,Se,364.724,OLA,27.556,DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7,31.42,Irregular shape,,
905,80,80,0,5,1,SnSe,0.49,SnI2,1,Na2Se,125.821,FA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.6,15.79,Irregular shape,,
906,165,150,0,0.5,1,SnSe,0.25,SnCl2,0.25,Se,31.25,ODE,12.157,OLA,11.028,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.5,13.33,sphere,120,
907,170,162,0,0.5,1,SnSe,0.25,SnCl2,0.25,Se,31.25,ODE,12.157,OLA,11.028,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.2,11.95,sphere,120,
908,150,146,0,0.5,1,SnSe,0.25,SnCl2,0.1,Se,31.25,ODE,15.197,OLA,3.151,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.2,16.67,sphere,120,
909,65,65,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.19,21.77,sphere,143,
910,75,75,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.28,15.95,sphere,143,
911,85,85,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,4.49,22.7,sphere,143,
912,95,95,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.04,25.92,sphere,143,
913,105,105,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.91,17.95,sphere,143,
914,115,115,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.75,20.03,sphere,143,
915,125,125,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.69,21.51,sphere,143,
916,135,135,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.36,22.69,sphere,143,
917,145,145,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.36,21.91,sphere,143,
918,155,155,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,9.453,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.91,23.94,sphere,143,
919,125,125,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,40,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.46,25.07,sphere,72,
920,125,125,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,20,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.64,22.43,sphere,155,
921,125,125,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,10,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.84,21.03,sphere,113,
922,125,125,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,5,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.38,17.2,sphere,110,
923,125,125,0,2,1,SnSe,2,Sn[N(SiMe3)2]2,2,Se,70.575,OLA,4.484,TOP,2,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.7,21.41,sphere,143,
924,300,270,0,30,1,InAs,1,InAc3,0.5,(TMS)3As,18.75,ODE,3,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,2.54,16.53,Irregular shape,50,
925,25,25,0,10,1,InAs,5,InAc3,2.5,(TMS)3As,93.75,ODE,15,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,1.84,29.89,Irregular shape,50,
926,190,190,0,60,1,InAs,0.9,InCl3,4.4,ZnCl2,0.9,(NMe2)3As,15,OLA,2.7,(NMe2)3P,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,3.4,14.7,sphere,200,
927,220,220,0,10,1,In2S3,1,InCl3,1.5,S,45.59,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18,11.11,sphere,,
928,25,215,0,60,1,In2S3,0.9,InCl3,1.35,S,27.354,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,61.53,2.86,hexagon,,
929,25,215,0,60,1,In2S3,0.45,InCl3,0.675,S,27.354,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,44.3,4.02,hexagon,,
930,25,215,0,60,1,In2S3,0.45,InCl3,0.675,S,54.709,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,32.24,4.59,hexagon,,
931,25,215,0,60,1,In2S3,0.225,InCl3,0.3375,S,54.709,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,21.03,6.75,hexagon,,
932,110,110,0,1,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.7,Te,18.75,ODE,42.551,OLA,2.1,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,7.85,17.83,sphere,237,
933,160,240,0,20,1,SnTe,6,SnBr2,6,Te,37.5,ODE,72.945,OLA,54.899,TOA,6.726,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.8,7.14,cube,,
934,160,240,0,10,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,18.48,7.29,cube,1479,1.904761905
935,160,170,0,10,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,16.11,15.81,rectangle,29,0.357142857
936,160,180,0,10,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.07,15.84,rectangle,42,0.425531915
937,160,200,0,10,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.82,22.37,rectangle,71,0.425531915
938,160,215,0,10,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.26,8,rectangle,70,0.425531915
939,160,240,0,20,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,15.66,8.63,cube,257,0.694444444
940,160,240,0,1080,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,111.41,42.55,Irregular shape,21,1.388888889
941,40,180,0,10,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0.00135,DIP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,25.47,10.67,rod,456,1.886792453
942,40,180,0,30,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0.00135,DIP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,23.37,23.49,rod,64,0.377358491
943,40,180,0,60,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0.00135,DIP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,26.45,40.49,rod,8,0.144927536
944,90,180,0,180,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0.00135,DIP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,25.38,21.89,rod,14,0.181818182
945,120,180,0,240,1,SnTe,1,SnI2,1,Te,15.197,OLA,11.437,TOA,1.121,TOP,0.00135,DIP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,33.29,30.3,rod,49,0.485436893
946,150,150,0,1.5,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.4,Te,54.6875,ODE,7.598,OLA,0.897,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,8.96,14.84,sphere,88,
947,150,150,0,1.5,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.4,Te,46.875,ODE,15.197,OLA,0.897,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.1,10.99,sphere,64,
948,150,150,0,1.5,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.1,Te,23.4375,ODE,37.992,OLA,0.224,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,11.4,14.56,sphere,57,
949,150,150,0,1.5,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.4,Te,15.625,ODE,45.59,OLA,0.897,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.63,15.7,sphere,129,
950,150,120,0,1.5,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.73,Te,18.75,ODE,42.551,OLA,2.242,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5.25,8.9,sphere,167,0.256410256
951,160,130,0,1.5,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.73,Te,18.75,ODE,42.551,OLA,2.242,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,6.32,8.06,sphere,164,0.256410256
952,170,140,0,1.5,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.73,Te,18.75,ODE,42.551,OLA,2.242,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,9.76,9.54,sphere,80,0.256410256
953,180,150,0,1.5,1,SnTe,0.4,Sn[N(SiMe3)2]2,0.73,Te,18.75,ODE,42.551,OLA,2.242,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.4,6.12,sphere,40,0.256410256
954,190,190,0,5,1,Cu2S,4,CuCl,1.83,S,121.575,OLA,34.66,OA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,5,10,sphere,689,
955,160,190,0,210,1,Cu2S,0.4,CuAc,4.1751,DT,93.75,ODE,2.586,TOPO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,13.1,6.87,hexagon,,
956,160,200,0,210,1,Cu2S,0.4,CuAc,4.1751,DT,93.75,ODE,2.586,TOPO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,14.5,8.96,hexagon,,
957,160,220,0,210,1,Cu2S,0.4,CuAc,4.1751,DT,93.75,ODE,2.586,TOPO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,16.9,13.61,hexagon,,
